Tech,Cell,Destination,Cdn Holiday BA,Dock code,PROGRAM,Vehicle,Cust part #,CUST #,BPCS#,Dest,QPC,Misc,Back no,QSS Item,CF0816,AF0816,CF0823,AF0823,CF0830,AF0830,CF0906,AF0906,CF0913,AF0913,CF0920,AF0920,CF0927,AF0927,CF1004,AF1004,CF1011,AF1011,CF1018,AF1018,CF1025,AF1025,CF1101,AF1101,CF1108,AF1108,CF1115,AF1115,CF1122,AF1122,CF1129,AF1129,CF1206,AF1206,CF1213,AF1213,CF1220,AF1220,CF1227,AF1227,CF0103,AF0103,CF0110,AF0110,CF0117,AF0117,CF0124,AF0124,1 week dem,Daily hej level,1 week WD,1 day PINK,DLN,Batch ordering,Status,On heijunka,Part# check
D11APF,F33,-,N,-,-,-,7322002310B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53125-136B-TS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C15,-,N,-,-,-,7323002330B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53126-136B,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C15,-,N,-,-,-,7324002060B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53127-136B,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C15,-,N,-,-,-,7324002060B1,C015,310015,TMMNA SERVICE,-,-,SERVICE,53127-140B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C17,-,N,-,-,-,7324002070B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53129-140B,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C17,-,N,-,-,-,7324002070E0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53129-454B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,F33,-,N,-,-,-,732100T010A1,C015,310015,TMMNA SERVICE,-,-,SERVICE,53138-007B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,F33,-,N,-,-,-,732100T010B1,C015,310015,TMMNA SERVICE,-,-,SERVICE,53138-105B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C15,-,N,-,-,-,732300R020B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53148-136B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C15,-,N,-,-,-,732300R020B1,C015,310015,TMMNA SERVICE,-,-,SERVICE,53148-140B,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C15,-,N,-,-,-,732300R020E0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53148-457B,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C15,-,N,-,-,-,732400T010A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53149-007B,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C15,-,N,-,-,-,732400T010B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53149-105B,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C15,-,N,-,-,-,732400T010C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53149-201B,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C31,-,N,-,-,-,733800R010B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53152-136B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C31,-,N,-,-,-,733800R010B1,C015,310015,TMMNA SERVICE,-,-,SERVICE,53152-140B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C31,-,N,-,-,-,733800R010E1,C015,310015,TMMNA SERVICE,-,-,SERVICE,53152-457B,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C31,-,N,-,-,-,733800R010B2,C015,310015,TMMNA SERVICE,-,-,SERVICE,53152-Y2Y9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C31,-,N,-,-,-,733800R010B3,C015,310015,TMMNA SERVICE,-,-,SERVICE,53152-G1WD,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C12,-,N,-,-,-,732300R030B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53153-136B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C12,-,N,-,-,-,732300R030B1,C015,310015,TMMNA SERVICE,-,-,SERVICE,53153-140B,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C12,-,N,-,-,-,732300R030E0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53153-457B,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F27,-,N,-,-,-,735600R010B1,C015,310015,TMMNA SERVICE,-,-,SERVICE,53154-140B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F27,-,N,-,-,-,735600R010E0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53154-457B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F27,-,N,-,-,-,735600R010B2,C015,310015,TMMNA SERVICE,-,-,SERVICE,53154-G1WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C15,-,N,-,-,-,732300R010B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53155-136B,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C15,-,N,-,-,-,732300R010B1,C015,310015,TMMNA SERVICE,-,-,SERVICE,53155-140B,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,7,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C15,-,N,-,-,-,732300R010E0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53155-457B,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C12,-,N,-,-,-,735800R010B1,C015,310015,TMMNA SERVICE,-,-,SERVICE,53156-140B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C12,-,N,-,-,-,735800R010E0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53156-457B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F27,-,N,-,-,-,735700R010B1,C015,310015,TMMNA SERVICE,-,-,SERVICE,53159-140B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F27,-,N,-,-,-,735700R010E0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53159-457B,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F27,-,N,-,-,-,735700R010B2,C015,310015,TMMNA SERVICE,-,-,SERVICE,53159-G1WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C30,-,N,-,-,-,733300R020B3,C015,310015,TMMNA SERVICE,-,-,SERVICE,53160-140B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C30,-,N,-,-,-,733300R020B4,C015,310015,TMMNA SERVICE,-,-,SERVICE,53160-G1WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C30,-,N,-,-,-,733300R020E1,C015,310015,TMMNA SERVICE,-,-,SERVICE,53160-457B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C15,-,N,-,-,-,735900R010B1,C015,310015,TMMNA SERVICE,-,-,SERVICE,53161-140B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C15,-,N,-,-,-,735900R010E0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53161-457B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C31,-,N,-,-,-,733300R010B3,C015,310015,TMMNA SERVICE,-,-,SERVICE,53162-G1WD,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C31,-,N,-,-,-,733300R010B2,C015,310015,TMMNA SERVICE,-,-,SERVICE,53162-Y2Y9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C31,-,N,-,-,-,733300R010B1,C015,310015,TMMNA SERVICE,-,-,SERVICE,53162-140B,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C31,-,N,-,-,-,733300R010B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53162-136B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C31,-,N,-,-,-,733300R010E0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53162-457B,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C19,-,N,-,-,-,732400T020A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53169-007B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C17,-,N,-,-,-,732300E060A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53174-A0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C17,-,N,-,-,-,732300E060B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53174-B0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C17,-,N,-,-,-,732300E060C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53174-C0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C17,-,N,-,-,-,732300E040A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53175-A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C17,-,N,-,-,-,732300E040B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53175-B0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C17,-,N,-,-,-,732300E040C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53175-C0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C17,-,N,-,-,-,732300E050A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53177-A0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C17,-,N,-,-,-,732300E050B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53177-B0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C17,-,N,-,-,-,732300E050C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53177-C0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C16,-,N,-,-,-,733800E040A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53180-A0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C16,-,N,-,-,-,733800E040B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53180-B0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C16,-,N,-,-,-,733800E040C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53180-C0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C31,-,N,-,-,-,734800E020A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53181-A0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C31,-,N,-,-,-,734800E020B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53181-B0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C31,-,N,-,-,-,734800E020C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53181-C0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C31,-,N,-,-,-,733800E030A1,C015,310015,TMMNA SERVICE,-,-,SERVICE,53182-A1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C31,-,N,-,-,-,733800E030B1,C015,310015,TMMNA SERVICE,-,-,SERVICE,53182-B1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C31,-,N,-,-,-,733800E030C1,C015,310015,TMMNA SERVICE,-,-,SERVICE,53182-C1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D6,F07,-,N,-,-,-,733500E020A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53183-A0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D6,F07,-,N,-,-,-,733500E020B2,C015,310015,TMMNA SERVICE,-,-,SERVICE,53183-B2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D6,F07,-,N,-,-,-,733500E020C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53183-C0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D6,F07,-,N,-,-,-,733500E020C2,C015,310015,TMMNA SERVICE,-,-,SERVICE,53183-C2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
SIR,F07,-,N,-,-,-,733010C041B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53185-138B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
SIR,F07,-,N,-,-,-,733010C041C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53185-201B,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
SIR,F07,-,N,-,-,-,733010C041E0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53185-457B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,F33,-,N,-,-,-,732100C091B2,C015,310015,TMMNA SERVICE,-,-,SERVICE,53186-138B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,F33,-,N,-,-,-,732100C091C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53186-201B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,F33,-,N,-,-,-,732100C091A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53186-457B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,F33,-,N,-,-,-,732200C091B2,C015,310015,TMMNA SERVICE,-,-,SERVICE,53187-138B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,F33,-,N,-,-,-,732200C091C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53187-201B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,F33,-,N,-,-,-,732200C091A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,53187-457B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,F33,-,N,-,-,-,732100C081B2,C015,310015,TMMNA SERVICE,-,-,SERVICE,53188-138B,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,F33,-,N,-,-,-,732100C081C1,C015,310015,TMMNA SERVICE,-,-,SERVICE,53188-201B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
