Tech,Cell,Destination,Cdn Holiday BA,Dock code,PROGRAM,Vehicle,Cust part #,CUST #,BPCS#,Dest,QPC,Misc,Back no,QSS Item,CF0906,AF0906,CF0913,AF0913,CF0920,AF0920,CF0927,AF0927,CF1004,AF1004,CF1011,AF1011,CF1018,AF1018,CF1025,AF1025,CF1101,AF1101,CF1108,AF1108,CF1115,AF1115,CF1122,AF1122,CF1129,AF1129,CF1206,AF1206,CF1213,AF1213,CF1220,AF1220,CF1227,AF1227,CF0103,AF0103,CF0110,AF0110,CF0117,AF0117,CF0124,AF0124,CF0131,AF0131,CF0207,AF0207,CF0214,AF0214,1 week dem,Daily hej level,1 week WD,1 day PINK,DLN,Batch ordering,Status,On heijunka,Part# check
D10,F25,USA,Y,TMMG1,480A,Tundra,733600C072C2,U044,300044,TMMTX Red strip 09/13,10,BO Oct 12 2021,GF20,7V1100-707,1511,1511,1964,1964,1983,1983,1981,1981,1295,1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,511",378,4,40,N,N,-,Yes,#REF!
D10,F25,USA,Y,TMMG1,480A,Tundra,733600C072E2,U044,300044,TMMTX Red strip 09/07,10,BO Oct 12 2021,GF22,7V1104-707,4,4,0,0,8,8,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,N,N,-,Yes,#REF!
B15,C30,USA,Y,TMMG1,480A,Tundra,730400C031B0,U044,300044,TMMTX Red strip 09/13,32,BO Oct 12 2021,GF07,7M9007-701,28,28,45,45,40,40,40,40,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,4,0,N,N,-,Yes,#REF!
B15,C30,USA,Y,TMMG1,480A,Tundra,730400C031C0,U044,300044,TMMTX Red strip 09/13,32,BO Oct 12 2021,GF08,7M9000-701,756,756,982,982,991,991,991,991,648,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,189,4,6,N,N,-,Yes,#REF!
B15,C30,USA,Y,TMMG1,480A,Tundra,730400C031E0,U044,300044,TMMTX Red strip 09/07,32,BO Oct 12 2021,GF09,7M9004-701,2,2,0,0,4,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,N,N,-,Yes,#REF!
B15,C30,USA,Y,TMMG1,480A,Tundra,733800C041B0,U044,300044,TMMTX Red strip 09/13,60,BO Oct 12 2021,GF31,7V1107-701,28,28,45,45,40,40,40,40,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,4,0,N,N,-,Yes,#REF!
B15,C30,USA,Y,TMMG1,480A,Tundra,733800C041C0,U044,300044,TMMTX Red strip 09/13,60,BO Oct 12 2021,GF32,7V1100-701,756,756,982,982,991,991,991,991,648,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,189,4,3,N,N,-,Yes,#REF!
B15,C30,USA,Y,TMMG1,480A,Tundra,733800C041E0,U044,300044,TMMTX Red strip 09/07,60,BO Oct 12 2021,GF33,7V1104-701,2,2,0,0,4,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,N,N,-,Yes,#REF!
D10,F20,USA,Y,TMMG1,480A,Tundra,733010C052B0,U044,300044,TMMTX Red strip 09/13,4,BO Oct 12 2021,GF10,7M5057-707,28,28,45,45,40,40,40,40,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,4,2,N,N,-,Yes,#REF!
D10,F20,USA,Y,TMMG1,480A,Tundra,733010C052C0,U044,300044,TMMTX Red strip 09/13,4,BO Oct 12 2021,GF11,7M5050-707,756,756,982,982,991,991,991,991,648,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,189,4,50,N,N,-,Yes,#REF!
D10,F20,USA,Y,TMMG1,480A,Tundra,733010C052E0,U044,300044,TMMTX Red strip 09/07,4,BO Oct 12 2021,GF12,7M5054-707,2,2,0,0,4,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,N,N,-,Yes,#REF!
B15,C30,USA,Y,TMMG1,480A,Tundra,733060C042B0,U044,300044,TMMTX Red strip 09/13,60,BO Oct 12 2021,GF13,7M5057-701,28,28,45,45,40,40,40,40,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,4,0,N,N,-,Yes,#REF!
B15,C30,USA,Y,TMMG1,480A,Tundra,733060C042C0,U044,300044,TMMTX Red strip 09/13,60,BO Oct 12 2021,GF14,7M5050-701,756,756,982,982,991,991,991,991,648,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,189,4,3,N,N,-,Yes,#REF!
B15,C30,USA,Y,TMMG1,480A,Tundra,733060C042E0,U044,300044,TMMTX Red strip 09/07,60,BO Oct 12 2021,GF15,7M5054-701,2,2,0,0,4,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,N,N,-,Yes,#REF!
D10,F25,USA,Y,TMMG1,480A,Tundra,733600C101B1,U044,300044,TMMTX Red strip 09/13,10,BO Oct 12 2021,GF23,7V1117-707,46,46,46,46,46,46,47,47,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,12,4,1,N,N,-,Yes,#REF!
D10,F25,USA,Y,TMMG1,480A,Tundra,733600C101C1,U044,300044,TMMTX Red strip 09/13,10,BO Oct 12 2021,GF24,7V1110-707,1234,1234,1595,1595,1594,1594,1601,1601,1025,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,234",309,4,32,N,N,-,Yes,#REF!
D10,F25,USA,Y,TMMG1,480A,Tundra,733600C101E1,U044,300044,TMMTX Red strip 09/07,10,BO Oct 12 2021,GF26,7V1114-707,13,13,14,14,9,9,2,2,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,4,0,N,N,-,Yes,#REF!
D10,F25,USA,Y,TMMG1,480A,Tundra,733600C101C2,U044,300044,TMMTX Red strip 09/07,10,BO Oct 12 2021,GF25,7V1113-707,10,10,3,3,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,0,N,N,-,Yes,#REF!
B15,C30,USA,Y,TMMG1,480A,Tundra,733060C061B0,U044,300044,TMMTX Red strip 09/13,48,BO Oct 12 2021,GF16,7M5067-701,46,46,46,46,46,46,47,47,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,12,4,0,N,N,-,Yes,#REF!
B15,C30,USA,Y,TMMG1,480A,Tundra,733060C061C0,U044,300044,TMMTX Red strip 09/13,48,BO Oct 12 2021,GF17,7M5060-701,1244,1244,1598,1598,1595,1595,1601,1601,1027,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,244",311,4,7,N,N,-,Yes,#REF!
B15,C30,USA,Y,TMMG1,480A,Tundra,733060C061E0,U044,300044,TMMTX Red strip 09/07,48,BO Oct 12 2021,GF18,7M5064-701,13,13,14,14,9,9,2,2,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,4,0,N,N,-,Yes,#REF!
D10,F25,USA,Y,TMMG1,480A,Tundra,733700C081B1,U044,300044,TMMTX Red strip 09/13,10,BO Oct 12 2021,GF27,7V2117-707,46,46,46,46,46,46,47,47,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,12,4,1,N,N,-,Yes,#REF!
D10,F25,USA,Y,TMMG1,480A,Tundra,733700C081C1,U044,300044,TMMTX Red strip 09/13,10,BO Oct 12 2021,GF28,7V2110-707,1234,1234,1595,1595,1594,1594,1601,1601,1025,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,234",309,4,32,N,N,-,Yes,#REF!
D10,F25,USA,Y,TMMG1,480A,Tundra,733700C081E1,U044,300044,TMMTX Red strip 09/07,10,BO Oct 12 2021,GF30,7V2114-707,13,13,14,14,9,9,2,2,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,4,0,N,N,-,Yes,#REF!
D10,F25,USA,Y,TMMG1,480A,Tundra,733700C081C2,U044,300044,TMMTX Red strip 09/07,10,BO Oct 12 2021,GF29,7V2113-707,10,10,3,3,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,0,N,N,-,Yes,#REF!
Misc,capco HA,USA,N,TMMG1,780B,Tundra,732000R01000,U044,300044,TMMTX,20,SOP Nov 2021,-,7M5360-000,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1680,1680,1680,1680,3680,3680,2760,2760,1656,4601,4601,6400,6400,7500,7500,7500,6000,0,0,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,0,0,0,0,N,N,-,No,#REF!
D13,F43,MEX,Y,LT,774B,Tacoma,7321004160C1,U070,300070,TMMGT,6,Jan 2022 volume up to 621/day,LBL3,A1500-201B,716,286,0,192,479,479,483,580,424,424,484,387,568,568,730,730,596,596,595,595,476,476,453,453,319,319,386,386,381,381,384,230,0,0,692,692,692,692,692,692,692,692,692,692,692,692,692,692,479,96,5,17,N,Y,NP,Yes,#REF!
D13,F43,MEX,Y,LT,774B,Tacoma,7322004170C1,U070,300070,TMMGT,6,Jan 2022 volume up to 621/day,LBL6,A1501-201B,716,286,0,192,479,479,483,580,424,424,484,387,568,568,730,730,596,596,595,595,476,476,453,453,319,319,386,386,381,381,384,230,0,0,692,692,692,692,692,692,692,692,692,692,692,692,692,692,479,96,5,17,N,Y,NP,Yes,#REF!
D13,F43,MEX,Y,LT,774B,Tacoma,7321004260C0,U070,300070,TMMGT,6,Jan 2022 volume up to 621/day,LBL4,A1502-105B,805,322,0,265,663,663,624,746,549,549,608,486,639,639,682,682,556,556,579,579,450,450,729,729,877,877,1105,1105,1090,1090,1098,659,0,0,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,663,133,5,23,N,Y,NP,Yes,#REF!
D13,F43,MEX,Y,LT,774B,Tacoma,7321004260C1,U070,300070,TMMGT,6,Jan 2022 volume up to 621/day,LBL5,A1502-201B,774,310,0,461,1152,1152,1188,1429,1025,1025,1203,962,1088,1088,882,882,723,723,696,696,570,570,689,689,674,674,805,805,825,825,815,489,0,0,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,"1,152",230,5,40,N,Y,NP,Yes,#REF!
D13,F44,MEX,Y,LT,774B,Tacoma,7322004260C0,U070,300070,TMMGT,6,Jan 2022 volume up to 621/day,LBL7,A1507-105B,805,322,0,265,663,663,624,746,549,549,608,486,639,639,682,682,556,556,579,579,450,450,729,729,877,877,1105,1105,1090,1090,1098,659,0,0,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,663,133,5,23,N,N,NP,Yes,#REF!
D13,F43,MEX,Y,LT,774B,Tacoma,7322004260C1,U070,300070,TMMGT,6,Jan 2022 volume up to 621/day,LBL8,A1507-201B,774,310,0,461,1152,1152,1188,1429,1025,1025,1203,962,1088,1088,882,882,723,723,696,696,570,570,689,689,674,674,805,805,825,825,815,489,0,0,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,"1,152",230,5,40,N,Y,NP,Yes,#REF!
Misc,capco HA,MEX,N,LT,774B,Tacoma,732000C02000,U070,300070,TMMGT,20,Jan 2022 volume up to 621/day,LBL1,A2908,3158,1263,0,1452,3631,3631,3623,3623,3148,3148,3622,3622,3453,3453,3129,3129,2557,2557,2551,2551,2039,2039,2836,2836,3103,3103,3820,3820,3831,3831,3826,2296,0,0,4856,4856,4856,4856,4856,4856,4856,4856,4856,4856,4856,4856,4856,4856,"3,631",726,5,38,N,N,NP,Yes,#REF!
Misc,capco HA,MEX,N,LT,774B,Tacoma,732000405000ÿ ,U070,300070,TMMGT,20,Jan 2022 volume up to 621/day,LBL2,A2915,1431,572,0,384,959,959,966,966,849,849,968,968,1137,1137,1461,1461,1192,1192,1189,1189,953,953,906,906,637,637,771,771,762,762,767,460,0,0,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,959,192,5,10,N,N,NP,Yes,#REF!
MOLD DS,Mold DS,MEX,Y,AVANM,774B,Button stop,1146266-201B,U071,300054,AVANM,"1,000",Jan 2022 volume up to 621/day,AV23,55843-201B,4000,4000,6000,6000,5000,5000,5000,6000,6000,6000,5000,4000,5000,5000,6000,6000,5000,5000,4000,4000,5000,5000,6000,6000,6000,6000,6000,6000,6000,6000,6000,3600,0,0,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,"4,000","1,000",4,1,Y,N,NP,Yes,#REF!
MOLD DS,Mold DS,MEX,Y,AVANM,774B,Button stop,1146273-201B,U071,300054,AVANM,"1,000",Jan 2022 volume up to 621/day,AV24,55844-201B,4000,4000,6000,6000,5000,5000,5000,6000,6000,6000,5000,4000,5000,5000,6000,6000,5000,5000,4000,4000,5000,5000,6000,6000,6000,6000,6000,6000,6000,6000,6000,3600,0,0,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,"4,000","1,000",4,1,Y,N,NP,Yes,#REF!
B15,MF2,MEX,Y,AVANM,774B,Tacoma,7324004220C0,U071,300071,AVANM,8,Jan 2022 volume up to 621/day,AV37,7V2560-701,1096,1096,1312,1312,1384,1384,1504,1733,1200,1200,1144,915,1160,1160,936,936,880,880,632,632,768,768,776,776,944,944,944,944,944,944,944,566,0,0,1572,1572,1572,1572,1572,1572,1572,1572,1572,1572,1572,1572,1572,1572,"1,096",274,4,36,Y,N,NP,Yes,#REF!
B15,MF2,MEX,Y,AVANM,774B,Tacoma,7324004210C0,U071,300071,AVANM,8,Jan 2022 volume up to 621/day,AV21,A1579-201B,760,760,992,992,912,912,992,1222,1088,1088,1152,922,1136,1136,936,936,984,984,872,872,1096,1096,1096,1096,1352,1352,1352,1352,1352,1352,1352,811,0,0,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,760,190,4,25,Y,N,NP,Yes,#REF!
B15,MF1,MEX,Y,AVANM,774B,Tacoma,7323004180C0,U071,300071,AVANM,8,Jan 2022 volume up to 621/day,AV22,A1580-201B,1856,1856,2304,2304,2296,2296,2496,2955,2288,2288,2296,1837,2296,2296,1872,1872,1872,1872,1496,1496,1872,1872,1864,1864,2296,2296,2296,2296,2296,2296,2296,1378,0,0,3120,3120,3120,3120,3120,3120,3120,3120,3120,3120,3120,3120,3120,3120,"1,856",464,4,61,Y,N,NP,Yes,#REF!
SIR,F07,USA,Y,A,480A,Tundra,733010C042C0,U066,300066,Adient Avanzar red stripe 09/13,10,BO Oct 12 2021,AV26,7M5040-707,300,300,310,310,340,340,120,120,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,75,4,8,N,N,-,Yes,#REF!
B15,MF2,USA,Y,A,480A,Tundra,733060C021C0,U066,300066,Adient Avanzar red stripe 09/13,16,BO Oct 12 2021,AV27,7M5040-701,304,304,320,320,336,336,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,76,4,5,N,N,-,Yes,#REF!
B15,MF2,USA,Y,A,480A,Tundra,733800C071B0,U066,300066,Adient Avanzar red stripe 09/13,16,BO Oct 12 2021,AV28,7V1117-701,48,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,4,1,N,N,-,Yes,#REF!
B15,MF2,USA,Y,A,480A,Tundra,733800C071C0,U066,300066,Adient Avanzar red stripe 09/13,16,BO Oct 12 2021,AV29,7V1110-701,1872,1872,1776,1776,1776,1776,672,672,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,872",468,4,31,N,N,-,Yes,#REF!
B15,MF2,USA,Y,A,480A,Tundra,733800C071E0,U066,300066,Adient Avanzar red stripe 09/07,16,BO Oct 12 2021,AV30,7V1114-701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-,Yes,#REF!
B15,MF2,USA,Y,A,480A,Tundra,733900C021B0,U066,300066,Adient Avanzar red stripe 09/13,16,BO Oct 12 2021,AV31,7V2117-701,64,64,48,48,48,48,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,16,4,1,N,N,-,Yes,#REF!
B15,MF2,USA,Y,A,480A,Tundra,733900C021C0,U066,300066,Adient Avanzar red stripe 09/13,16,BO Oct 12 2021,AV32,7V2110-701,1856,1856,1776,1776,1792,1792,656,656,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,856",464,4,30,N,N,-,Yes,#REF!
B15,MF2,USA,Y,A,480A,Tundra,733900C021E0,U066,300066,Adient Avanzar red stripe 09/07,16,BO Oct 12 2021,AV33,7V2114-701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-,Yes,#REF!
SIR,F07,USA,Y,A,480A,Tundra,733010C081B0,U066,300066,Adient Avanzar red stripe 09/13,10,BO Oct 12 2021,AV34,7M5067-707,40,40,40,40,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,4,1,N,N,-,Yes,#REF!
SIR,F07,USA,Y,A,480A,Tundra,733010C081C0,U066,300066,Adient Avanzar red stripe 09/13,10,BO Oct 12 2021,AV35,7M5060-707,1860,1860,1780,1780,1780,1780,660,660,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,860",465,4,49,N,N,-,Yes,#REF!
SIR,F07,USA,Y,A,480A,Tundra,733010C081E0,U066,300066,Adient Avanzar red stripe 09/07,10,BO Oct 12 2021,AV36,7M5064-707,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,0,N,N,-,Yes,#REF!
Misc,M04,USA,Y,A,480A,Tundra,737090C021C0,U066,300066,Adient Avanzar red stripe 09/13,38,BO Oct 12 2021,AV25,A1091,5814,5814,5510,5510,5548,5548,2014,2014,228,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,814","1,454",4,40,N,N,-,Yes,#REF!
B15,MF1,USA,Y,A,480A,Tundra,732300C100B0,U066,300066,Adient Avanzar red stripe 09/13,16,BO Oct 12 2021,AV11,A4076-138B,96,96,80,80,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,24,4,2,N,N,-,Yes,#REF!
B15,MF1,USA,Y,A,480A,Tundra,732300C100C0,U066,300066,Adient Avanzar red stripe 09/13,16,BO Oct 12 2021,AV12,A4076-201B,2848,2848,2896,2896,2896,2896,1104,1104,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,848",712,4,47,N,N,-,Yes,#REF!
B15,MF1,USA,Y,A,480A,Tundra,732300C100E0,U066,300066,Adient Avanzar red stripe 09/07,16,BO Oct 12 2021,AV13,A4076-457B,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,4,0,N,N,-,Yes,#REF!
B15,MF2,USA,Y,A,480A,Tundra,732400C111C0,U066,300066,Adient Avanzar red stripe 09/13,8,BO Oct 12 2021,AV15,A4077-201B,304,304,312,312,336,336,128,128,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,76,4,10,N,N,-,Yes,#REF!
B15,MF2,USA,Y,A,480A,Tundra,732400C121B0,U066,300066,Adient Avanzar red stripe 09/13,8,BO Oct 12 2021,AV17,A4079-138B,80,80,72,72,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,4,3,N,N,-,Yes,#REF!
B15,MF2,USA,Y,A,480A,Tundra,732400C121C0,U066,300066,Adient Avanzar red stripe 09/13,8,BO Oct 12 2021,AV18,A4079-201B,2264,2264,2328,2328,2312,2312,848,848,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,264",566,4,74,N,N,-,Yes,#REF!
B15,MF2,USA,Y,A,480A,Tundra,732400C121E0,U066,300066,Adient Avanzar red stripe 09/07,8,BO Oct 12 2021,AV19,A4079-457B,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,4,0,N,N,-,Yes,#REF!
B15,MF2,USA,Y,A,480A,Tundra,732400C131C0,U066,300066,Adient Avanzar red stripe 09/13,8,BO Oct 12 2021,AV20,A4081-201B,280,280,240,240,256,256,128,128,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,70,4,9,N,N,-,Yes,#REF!
B15,MF2,USA,Y,B,989A,Tacoma,7324004210C0,U066,300066,Adient Avanzar,8,-,AV21,A1579-201B,136,136,224,224,312,312,264,315,248,248,256,205,192,192,232,232,224,224,224,224,288,288,288,288,352,352,352,352,352,352,352,211,0,0,352,352,352,352,352,352,352,352,352,352,352,352,352,352,136,34,4,4,N,N,-,Yes,#REF!
B15,MF1,USA,Y,B,625B,Tacoma,7324004220C0,U066,300066,Adient Avanzar,8,-,AV37,7V2560-701,1168,1168,1584,1584,2272,2272,2312,2779,2336,2336,2336,1869,1816,1816,3120,3120,3152,3152,3160,3160,3088,3088,2416,2416,3032,3032,3032,3032,3032,3032,3032,1819,0,0,3032,3032,3032,3032,3032,3032,3032,3032,3032,3032,3032,3032,3032,3032,"1,168",292,4,38,Y,N,NP,Yes,#REF!
B15,MF1,USA,Y,B,989A,Tacoma,7323004180C0,U066,300066,Adient Avanzar,8,-,AV22,A1580-201B,1296,1296,1808,1808,2584,2584,2584,3101,2584,2584,2584,2067,2008,2008,3352,3352,3384,3384,3376,3376,3384,3384,2704,2704,3376,3376,3376,3376,3376,3376,3376,2026,0,0,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,"1,296",324,4,43,N,N,-,Yes,#REF!
C10,C10,USA,Y,JCIAV,660B,Sequoia,73383AA02000,U066,300066,Adient Avanzar,144,SOP Nov 2021,AV38,A0136,0,0,0,0,864,864,864,1037,864,864,864,691,864,864,864,864,4320,4320,4320,4320,4320,4320,4320,4320,4320,4320,4320,4320,4320,4320,4320,2592,0,0,4320,4320,4320,4320,4320,4320,4320,4320,4320,4320,4320,4320,4320,4320,0,0,0,0,N,N,-,No,#REF!
MOLD DS,Mold DS,USA,Y,C,989A,Button stop,1146266-201B,U066,300067,Adient Avanzar,"1,000",-,AV23,55843-201B,12000,12000,12000,12000,12000,12000,12000,14400,12000,12000,12000,9600,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,7200,12000,12000,12000,12000,12000,12000,12000,7200,0,0,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,"12,000","3,000",4,3,N,N,-,Yes,#REF!
MOLD DS,Mold DS,USA,Y,C,989A,Button stop,1146273-201B,U066,300067,Adient Avanzar,"1,000",-,AV24,55844-201B,12000,12000,12000,12000,12000,12000,12000,14400,12000,12000,12000,9600,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,7200,12000,12000,12000,12000,12000,12000,12000,7200,0,0,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,"12,000","3,000",4,3,N,N,-,Yes,#REF!
